# Searching for station nr 11518 in v2.temperature.inv
# PRAHA/RUZYNE        CZECH     (CZECH REPUBLIC)
# coordinates:  50.10N,   14.30E,  380m
# WMO station code: 11518 PRAHA/RUZYNE                  
# institution :: NOAA/NCEI
# source_url :: https://www.ncdc.noaa.gov/ghcnm/v2.php
# contact_email :: NCDC.GHCNM@noaa.gov.
# retrieved :: Wed Oct  3 21:39:03 MEST 2018
# references :: Peterson, T.C., and R.S. Vose, 1997: An overview of the Global Historical Climatology Network temperature database.Bulletin of the American Meteorological Society, 78 (12), 2837-2849
# station_name :: PRAHA/RUZYNE
# station_country :: CZECH REPUBLIC
# station_code :: 11518
# latitude ::   50.10 degrees_north
# longitude ::   14.30 degrees_east
# elevation ::      380 m
# climexp_url :: https://climexp.knmi.nl/getprcpall.cgi?WMO=11518
# prcp from v2.prcp [mm/month]
 1883   18.0   10.5   25.7   10.3   17.1  155.5   85.8   60.9   93.6   20.9    9.3   23.0
 1884   13.0    3.1   47.0   34.5   13.7  111.9   49.2   45.1   45.6   81.5   16.5   46.0
 1885   10.0    8.4   40.3   18.4   22.8    6.7   70.9   31.6   81.0   26.4   51.7   20.0
 1886   23.0    8.4   48.1   67.8   59.3  114.1   74.4   39.4   31.9   30.8   12.4   66.0
 1887   12.5    4.7   43.0   45.1  101.9   27.0   41.9   80.5   22.4   12.8   64.6   28.6
 1888   19.6   27.2   46.0   29.8   17.3  112.9   82.8   75.4   59.1   52.1   14.8    6.3
 1889    8.0   29.0   24.0   56.4   56.0   76.9   86.9   45.3   39.7   95.4    4.6    8.9
 1890   31.0    3.1   10.1  114.9   75.3  108.5   67.5  124.0   79.9   14.3   77.6    3.0
 1891   26.4    8.1   22.5   70.9   47.0   85.8   87.4   94.1   42.7    3.5   35.2   40.8
 1892   33.0   25.3   23.6   46.4   32.9   60.2   80.8   17.5   51.7   49.3    3.5   10.8
 1893   30.8   33.8   12.8    0.2   74.1   43.8   85.5   29.1   30.6   30.2   35.5    8.0
 1894    0.7    6.8   30.1   57.5  140.2   41.6   77.2   58.6   43.8   74.9    2.4    4.1
 1895   31.9   17.4   33.3   50.3  115.2   38.3  116.8   40.6   25.8   26.4   15.4   39.1
 1896   17.3   11.9   45.0   40.2  114.3  118.3   65.6   95.3   53.9    8.5   22.4    8.4
 1897   17.5   24.4   37.0   22.5  116.8   38.9  116.7   95.6   61.5   15.9   15.1    4.4
 1898   10.4   15.3   27.6   28.7   66.4   54.4   20.0   18.9   56.9   57.0   20.5   15.3
 1899    9.1    7.5    2.9   51.0  146.5   29.4   99.3   50.1  101.6   13.7   12.0   37.1
 1900   69.6   43.7   40.4   51.8   76.4   41.9   21.8   12.9   23.2   33.9   51.5   36.7
 1901   11.3   16.9   51.7   63.5   36.6   47.1  101.3   35.4   28.0   32.7   10.0   26.6
 1902   13.5    5.9   17.1   28.0   27.5   60.6   75.1   44.2   40.7   35.5    2.3   31.4
 1903   12.8    3.6   11.9   40.4   42.9   51.7  105.4   40.0   39.1   37.2   57.7   17.4
 1904    5.3   22.6   17.4   77.9   79.0   14.7   28.4    2.5   39.7   52.6   32.8    9.8
 1905   11.0    8.2   25.8   27.4   33.9   42.1   61.1   93.6   40.6   19.7   30.9   18.2
 1906   22.0   16.5   32.0   26.1   92.5   52.0   52.7   54.0  123.5   14.7    6.3   12.0
 1907   26.2    6.4   21.0   50.4   42.7   51.8   90.1   33.0   28.4   13.0   13.4   41.1
 1908   12.7   19.6   24.1   41.5   56.1  116.4   31.6   31.7   29.6    0.0   22.7    8.0
 1909   13.3   27.4   18.2   48.6   24.6   91.8   86.7   20.3   52.0   11.4   29.0   37.7
 1910   12.2   25.5   11.3   21.6  106.8  109.7   55.5   98.8   85.6   11.1   61.0   12.6
 1911   18.8   22.0   18.9   12.8   31.8   11.3   28.0   25.5   62.4   22.8   25.2   46.5
 1912   21.8   18.4   37.6   20.7   48.4  116.4   59.4  115.6   23.5   22.5   26.4   23.1
 1913   11.3    6.5   14.1   27.0   44.2  102.0   59.9   46.4   80.0   23.0   23.2   22.2
 1914    9.2   16.9   47.6   21.0  119.4   81.7   78.3   69.6   31.4   35.1    7.2   32.9
 1915   32.1   32.3   28.5   74.8   34.8   27.0   51.0   64.2   60.5   80.3   46.1   32.2
 1916   32.5   38.2   48.9   12.3   42.6  124.2   98.7   78.0   13.7   21.8   26.3   51.0
 1917   37.8   11.5   26.7   64.9    0.0   12.9   30.4   50.0   28.7   22.2   14.9   13.9
 1918   16.4   24.4    8.8   52.9   17.3   38.3  127.6   40.5   34.8   36.3   11.0   41.1
 1919   14.5   21.3   46.7   41.2   56.0   97.1   21.6   25.1   37.7   66.2   96.9   46.3
 1920   75.9   15.6   23.9   72.6  102.9   35.4   71.9   61.9   29.6    1.9    1.6   52.3
 1921   39.0   12.5    9.9   44.1   20.8   49.8   46.9   53.9    8.7   20.9   12.9   15.0
 1922   24.2   31.9   56.4   29.0    2.7   89.4   77.4   87.1   90.1   55.2   34.3   26.6
 1923   21.9   18.1   17.6   44.0   57.0   45.8   51.5   22.2   26.6   67.0   36.9   32.1
 1924   10.7   18.5   28.5   25.7   45.6   69.1   42.2   37.2   41.2   28.3   31.5    8.6
 1925   12.4   12.1   26.9   27.6   84.9   24.9   85.3  152.0   21.1   49.6   22.9   21.9
 1926   19.7   20.5   13.2   21.3   72.6  174.5  115.6   47.5   25.7   47.4   32.2    9.1
 1927   24.7    4.0   56.5   74.2   18.2   46.9   81.0   45.6   61.5   14.0   30.0    6.7
 1928   18.8   21.3   14.2   61.5   27.6   45.2   17.3   78.4   43.3   13.9   45.9   26.8
 1929   28.0   27.3    5.7   13.6   53.4   26.3   99.2   63.4    7.1   32.0   27.4   39.1
 1930   13.4    1.2   18.2   56.5   37.0   34.7   50.3   59.5   31.0   68.2   34.1   37.8
 1931   18.1   17.4    8.1   40.7   70.4   34.2  173.5   78.8   45.3   16.5    2.1   31.2
 1932   15.8    5.1   11.5   31.5   87.3   61.6   70.5   76.1   44.8   29.7   16.8    4.7
 1933   13.5   31.1    4.7   31.6   29.1   48.8   56.2   37.9   11.3   34.2   11.1   14.5
 1934   19.2   19.7   11.1   60.0    8.7   84.0   24.7  120.6   17.9   48.2   39.3   23.5
 1935   13.6   17.2   25.4   43.4   30.5   61.0   17.7   14.0   45.8  100.6   30.5    9.7
 1936   29.3   29.7   18.8   35.2   93.7   39.6   91.4   48.7   47.3   31.6   32.7   12.4
 1937   13.4   38.7   23.7   52.3   35.6   43.6   82.0   56.0   49.9   39.1   18.8   23.2
 1938   32.7    9.4   19.1   21.2   60.1   49.7   69.8  218.7   30.6   32.9   50.5   28.3
 1939   21.1   19.8   35.4   19.4  108.7   95.9  116.7   63.4   86.0   52.7   48.2   78.2
 1940    9.7   18.0   38.0   12.9   63.5   54.3  126.6   80.2   83.2   39.4   23.7   42.7
 1941   50.2   36.6   43.7  106.6   58.4   52.1   40.8   79.9   22.5   73.1   23.6   22.4
 1942   18.9   14.8   15.2   30.5   51.5   45.5   49.4   21.3   12.1   52.3   19.5    9.0
 1943    5.7    6.1    4.6   21.1   25.5   55.8   27.3   69.6   34.0    1.5   12.9    4.6
 1944   24.2   26.9   25.8   24.4   57.5  123.4   90.7   39.2   53.8   54.5   31.3   19.4
 1945   16.6   29.1   22.4   51.3   89.6   68.1   19.6  136.5   41.2   28.6   40.8   21.0
 1946   19.6   42.4   11.7    8.0  108.4   88.7   91.4   88.8   69.6   55.9   13.1   40.7
 1947   21.4   39.5   29.2   15.5   33.4   36.9  110.0   22.2    6.7    3.7   43.7   35.8
 1948   26.4   42.5   11.7   22.4   97.8   51.4   50.6  136.1    3.1   19.8   10.7    6.9
 1949   13.6   14.6   30.3   28.2   69.6  105.3   44.8   70.5   30.8    8.3   33.0   27.0
 1950   30.0   17.4    7.7   41.4   84.8   18.8  110.3   36.7   41.1   29.4   48.3   26.3
 1951   18.0   10.0   25.9   35.0   59.6  171.0   49.0   32.6   13.4    1.0   18.0   13.0
 1952   14.3   15.1   48.0   19.0   42.5   80.6    7.0   45.0   60.2   49.2   43.0   22.0
 1953   27.4   14.9    6.7   22.4   36.0   58.9   67.3   20.0   11.9   13.2    4.0    6.8
 1954   15.6    4.0   15.0   45.0   52.1   33.1  145.9   76.9   89.9   47.8   15.0   23.0
 1955   17.8   17.0   25.3   46.5   55.7   41.2  181.2   48.7   56.3   18.4   12.4   34.0
 1956   15.0   17.0   14.9   42.1   18.8  138.2   39.4   54.6   20.3  101.2   25.0   24.1
 1957   13.0   26.1   44.0   16.5   19.9   36.2  116.0   49.0   42.6    6.0   24.2   17.2
 1958   33.2   26.9   40.0   29.5   71.2   51.7  135.8   63.6   62.3   62.4   14.5   42.0
 1959   11.0    3.0   10.0   34.0   68.6   32.1   59.0   60.9    0.0    9.0    9.6   36.0
 1960   28.5   27.9   37.3   20.4   25.2   42.5   43.7  101.6   17.5  108.8   17.0   33.2
 1961    8.2   20.2   20.6   51.1   48.2   62.3   34.2   34.9   68.2   42.3   26.8   23.2
 1962   14.2   24.4   25.0   47.4   68.5   15.1   75.8   40.0   31.3   21.1   12.9   15.4
 1963   10.1   15.1   19.7   30.3   48.5  126.2   40.0   52.8   60.7   12.9   28.3    4.6
 1964   16.0   13.2   35.6   32.4   35.0   40.6   38.0   74.4   15.4   86.6   24.7    9.9
 1965   28.5   13.5   32.2   81.5  142.7   47.7   67.9   61.6   52.0    5.7   31.0   29.0
 1966   12.0   27.2   21.3   51.1   39.0   65.8  166.9  145.6   11.7   42.5   11.7   28.9
 1967   15.7   17.5   18.6   15.8  148.7   40.6   35.2   76.6   94.2   11.6   14.6   25.6
 1968   29.6   17.2   17.6   40.1   58.5   82.7   35.8   79.8   36.4   30.3   53.2   13.6
 1969   20.9   24.3   35.0   28.6   37.2   99.0   15.5   52.5    3.7   10.4   48.9   19.6
 1970    4.5   45.8   29.6   61.7   38.9   74.9   22.5  119.7   29.9   39.1   37.0   23.5
 1971    9.0    4.7   17.0   20.0  143.0  102.9    8.6   50.0   32.5   13.4   39.3   10.0
 1972   18.3    8.4   18.5   34.0   68.2   82.7   64.6   28.0   57.6   10.0   14.6    2.0
 1973   10.3   15.1   15.0   45.3   56.7   43.5   84.2   26.0   13.8   21.6   17.4   13.1
 1974   22.0   11.2   26.0    8.5   95.1   62.9   69.7   86.2   31.8   62.1   30.7   44.3
 1975   19.0   17.0   33.0   17.9   61.8  132.3   35.4   58.8   20.8   23.2   31.6    5.0
 1976   58.0   12.0   22.0   24.0   62.0   37.0   32.0   30.0   38.0   50.0   33.0   13.0
 1977   49.0 -999.9   17.0   29.0   37.0   89.0   90.0  118.0   42.0   13.0   38.0   19.0
 1978   21.0   20.0   12.0   21.0   93.0   23.0   52.0  106.0   49.0   21.0   14.0   38.0
 1979   27.0   27.0   60.0   34.0   18.0  133.0   40.0   51.0   95.0   13.0 -999.9 -999.9
 1980   22.0   32.0   33.0   70.0   56.0   55.0  123.0   36.0   46.0   67.0   30.0   28.0
 1981   31.0   14.0   40.0   23.0  104.0   25.0  227.0   45.0   38.0   90.0   30.0   39.0
 1982   24.0    4.0   36.0   10.0   82.0   46.0   26.0   61.0   13.0   12.0   18.0   29.0
 1983   27.0   25.0   12.0   40.0  160.0   54.0   35.0  173.0   22.0   10.0   20.0    7.0
 1984   24.0   30.0   21.0   54.0   79.0   27.0   67.0   44.0   74.0   20.0   17.0   11.0
 1985   23.0   12.0   27.0   18.0   62.0   82.0   68.0  106.0   16.0   10.0   51.0   28.0
 1986   31.0   14.0   24.0   22.0  166.0   34.0   43.0  128.0   22.0   24.0   12.0   44.0
 1987   42.0   36.0   19.0   27.0   94.0   97.0  113.0   76.0   73.0   19.0   20.0   41.0
 1988   32.0   26.0   36.0   13.0   55.0   93.0  127.0   60.0   37.0   20.0   31.0   39.0
 1989    8.0   19.0   32.0   36.0   38.0   66.0   90.0   45.0   41.0   23.0   34.0   17.0
 1990    7.0   33.0   16.0   59.0   40.0   55.0    4.0   34.0   32.0   24.0   52.0   24.0
 1991    4.0    9.0   19.0   23.0   36.0   82.0   54.0   57.0   15.0    6.0   47.0   30.0
 1992   17.0   19.0   50.0   22.0   31.0   95.0   65.0   51.0   12.0   34.0   24.0   21.0
 1993   21.0   17.0    7.0    9.0   51.0   83.0  100.0   40.0   45.0   48.0   43.0   44.0
 1994   17.0   14.0   41.0   44.0   63.0   25.0   28.0   73.0   46.0   17.0   19.0   44.0
 1995   23.0   28.0   30.0   41.0   97.0  110.0   61.0   68.0   48.0    6.0   23.0   29.0
 1996    7.0   11.0   13.0   13.0   99.0   93.0  106.0   61.0   41.0   30.0   24.0   17.0
 1997   13.0   26.0   33.0   32.0   43.0   44.0  122.0   46.0   31.0   22.0   28.0   39.0
 1998    9.0   14.0   24.0    7.0   20.0   92.0   55.0   24.0   76.0   73.0   33.0    8.0
 1999   28.0   20.0   20.0   20.0   43.0   49.0   99.0   21.0   54.0   21.0   26.0   23.0
 2000   21.0   20.0   89.0   10.0   55.0   42.0   66.0   39.0   20.0   54.0   28.0 -999.9
 2001   30.0   16.0   51.0   57.0   40.0   72.0   99.0 -999.9   66.0   20.0   30.0   32.0
 2002   13.0   45.0   27.0   26.0   59.0   82.0 -999.9  121.0   43.0   38.0   81.0   44.0
 2003   20.0    4.0    6.0   23.0   71.0   25.0   74.0   16.0   25.0   16.0    8.0   18.0
 2004   41.0   15.0   33.0   17.0   47.0  107.0   48.0   53.0   33.0   22.0   44.0   13.0
 2005   25.0   26.0   10.0   12.0   81.0   65.0  122.0   57.0   30.0   12.0   12.0   25.0
 2006    9.0   18.0   35.0   54.0  108.0   63.0   28.0   95.0   10.0   29.0    7.0   15.0
 2007   34.0   24.0   17.0    3.0   60.0   77.0   72.0   84.0   61.0   17.0   35.0   15.0
 2008   22.0   13.0   20.0   56.0   54.0   66.0   74.0   68.0   18.0   46.0   23.0 -999.9
 2009   12.0   16.0   36.0   22.0   84.0   90.0   65.0   23.0   16.0   34.0   32.0   50.0
 2010   25.0    9.0   15.0   37.0   78.0   56.0  128.0  121.0   73.0   12.0   51.0   36.0
 2011 -999.9    5.0   29.0 -999.9 -999.9 -999.9  143.0   54.0   32.0   25.0 -999.9 -999.9
 2012 -999.9    8.0 -999.9 -999.9   26.0 -999.9  112.0   63.0   55.0   39.0   43.0   47.0
 2013   36.0   29.0   14.0   23.0  130.0  141.0   50.0  145.0   34.0   38.0   29.0    3.0
 2014   15.0    1.0   37.0   31.0  121.0   21.0  163.0   55.0   81.0   54.0   22.0   24.0
 2015   18.0    2.0   31.0   33.0   41.0   33.0   48.0   63.0    9.0   51.0   44.0    9.0
 2016   25.0   31.0   20.0   23.0   55.0   74.0   53.0   47.0   31.0   72.0   20.0   24.0
 2017   14.0   16.0   31.0   55.0   33.0  117.0   66.0   79.0   24.0   52.0   28.0   22.0
 2018   21.0    5.0   32.0   22.0   30.0  105.0   16.0   50.0 -999.9 -999.9 -999.9 -999.9
