# Searching for station nr 16714 in v2.temperature.inv
# ATHENS (NAT.OBS.)   GREECE    (GREECE)
# coordinates:  38.00N,   23.70E,  107m
# WMO station code: 16714 ATHENS_(NAT.OBS.)             
# institution :: NOAA/NCEI
# source_url :: https://www.ncdc.noaa.gov/ghcnm/v2.php
# contact_email :: NCDC.GHCNM@noaa.gov.
# retrieved :: Wed Oct  3 21:39:03 MEST 2018
# references :: Peterson, T.C., and R.S. Vose, 1997: An overview of the Global Historical Climatology Network temperature database.Bulletin of the American Meteorological Society, 78 (12), 2837-2849
# station_name :: ATHENS_(NAT.OBS.)
# station_country :: GREECE
# station_code :: 16714
# latitude ::   38.00 degrees_north
# longitude ::   23.70 degrees_east
# elevation ::      107 m
# climexp_url :: https://climexp.knmi.nl/getprcpall.cgi?WMO=16714
# prcp from v2.prcp [mm/month]
 1907   39.6   61.0   31.9   31.6    0.0    5.9    0.0   55.1    0.3    0.0   33.1   48.1
 1908   41.3   17.5   37.3    4.7   24.1    2.6    1.2    0.0   70.5   22.0   62.1  137.2
 1909   58.5   37.8   23.9   24.4   11.0   16.9    0.0    5.0   45.5   18.5   69.9   35.1
 1910  146.6  106.8   59.3   16.9   33.6   23.0    0.0    1.8    7.7    0.8   57.1  148.3
 1911   20.9   17.0   44.5   50.6   19.5    5.0    0.4   10.4   18.3   15.4  107.1   84.5
 1912   39.3   67.2   21.7   18.9   16.3    8.3   13.4    0.0    0.9   16.7  206.9   94.7
 1913   15.1   68.1   15.2    1.4   22.0    0.2    0.0 -999.9   66.2   45.7   27.3   52.3
 1914  111.8   47.8    7.4   27.8   16.9   15.7   13.4    8.6    8.5   36.6  111.0   48.4
 1915   41.1   44.1   22.3   68.3   12.1    0.0    5.0    0.7   29.3   29.6   20.2    4.1
 1916   28.8   46.2   28.4   18.4   26.0    0.5    4.1    0.0    4.3   18.6   46.9   95.4
 1917   84.0   55.9   10.8   45.9   26.4   19.2    0.0    0.0    0.0   63.0   91.0  142.1
 1918    5.9   38.2   81.4    7.5    7.7    9.0    0.8    2.5    0.0  118.1  110.3   87.6
 1919   99.0   25.5   34.3    7.7   24.3   16.1    0.0   12.2    5.6   67.0   33.1   45.0
 1920   41.2   50.6   20.1   31.5   60.8    5.2   13.9    6.2    0.0   41.6   53.9  110.2
 1921   27.0   32.8   10.3   29.4   45.6   51.6    0.2    0.0   64.8   85.4  107.2   70.1
 1922   46.5   43.8    4.9    3.2   53.8    1.2    0.0    0.0    0.6   12.2   71.9   48.6
 1923  102.0   26.3   28.2   16.7   30.0   40.3    0.4    2.9    0.0    7.8   26.0   70.6
 1924   58.8   40.4   32.7    0.0   20.2   22.6    0.0   12.8   33.5   62.2   54.0   30.7
 1925    4.9   69.9  101.6    7.3   35.6   16.2    0.8    0.0    0.0   34.4  137.1    6.1
 1926   57.0   31.2    2.1    1.3    3.7    0.4    0.3    3.0    0.0    0.0   38.6  151.6
 1927   30.3   40.7   46.5   24.3    2.0    0.0   10.4    1.2    9.6   92.0    0.3   72.0
 1928  104.0   29.0   76.4    7.2    2.8    0.0    0.0    2.8    0.1    5.1  104.6  112.7
 1929   55.8   35.0   17.1    8.3    9.6    0.0    0.0   10.1   59.2   69.0   39.5   68.3
 1930   40.8  127.6   12.3   29.4   33.7   14.9    7.3    0.9   38.1   97.3   16.7   71.6
 1931  115.3   51.9   29.3   54.5   36.8   24.3    0.0    2.1    9.8   10.8   20.3  165.9
 1932   29.5   22.3   91.2   12.1    1.0    3.3    0.0    1.7    0.0    4.9   70.8   22.8
 1933   68.9   42.2   11.4   29.8   27.3   23.8   29.9    1.9   10.2   36.8   27.9  104.6
 1934   53.4  103.9   45.2    4.3   17.4   13.8    4.4    0.0    4.2    9.7   56.0   97.2
 1935   85.0   37.8   36.9    1.4    2.4    5.5    0.0    0.0   20.0   30.2   28.0   86.8
 1936   70.5   58.9   31.5    6.3   47.7   73.2    1.1   11.4    1.6   89.4  114.0   68.8
 1937    8.7   36.1   12.9   11.6   97.0    1.3   17.0    1.3   13.9  117.5   88.0  105.8
 1938   34.9   57.4   32.2   47.6    3.7    0.0   10.3    9.3   29.3   77.6   53.9  119.0
 1939   68.4   38.3  116.6   16.9    1.7   34.3    0.0    7.8   17.9   33.0   80.4  105.4
 1940   95.7   27.3   23.6   20.4   33.3    1.8   12.7    3.4    0.0   26.4   63.9   42.5
 1941   31.3   55.1    7.1    9.1    9.5    8.6    0.0    0.4    0.9   74.4   19.8   73.3
 1942  138.3   62.7   35.6   22.2    0.4   13.3    1.2   27.4    0.0   56.2   45.8   19.8
 1943   46.9   13.4   52.7   13.3   16.1   18.4    0.0    0.0   21.7    9.4   22.9   38.5
 1944   40.5   84.5   24.4   61.9    0.3    0.6    9.6   69.4    0.8   41.0    9.3   91.6
 1945   81.8   10.1   24.4   22.3    0.0    0.1    0.0    0.5    2.8   32.6  136.8  110.7
 1946   44.2   15.8   74.6   26.0   24.6    0.4    3.2    0.0    0.0   42.1   12.9  124.1
 1947   76.5   13.2    2.3    0.8    0.9   48.8    6.0    1.1    0.0   49.6   52.0   51.9
 1948   41.5   57.4   14.8   24.7   44.3   23.7    0.0    0.0   13.9    0.5   36.7   23.0
 1949   67.0   17.0   33.3    9.2    0.0   38.9   39.5    0.9 -999.9   68.6   52.1   15.0
 1950   22.5   11.5   86.5   24.3   28.7    0.4    0.0    0.0   35.7    9.2   12.7  129.4
 1951  117.4   21.8   27.9    7.9   22.6   34.6    2.7   38.2   18.1   35.2   68.5   49.8
 1952   39.3   51.3   73.9    0.2   34.7    3.7    1.4    0.0    2.7   33.4   86.5  117.8
 1953   83.3    7.0   36.2   30.6  100.3    7.2    0.9    3.2    2.0  126.2   15.6   49.0
 1954   72.2   60.8   24.8   53.8   40.9    1.1    0.0    0.0    9.3   94.3   77.4   55.1
 1955   74.8   43.9   11.0   58.8    0.1    0.6    7.0   10.9   21.7  260.9  112.9    9.4
 1956   30.8   56.5   71.2   20.0    3.8    2.4    0.0    0.0    5.4   10.5   57.0   52.1
 1957   43.7    9.5   10.6   17.4   47.2    2.4    0.0    0.0    4.8  112.4   46.8   37.0
 1958   91.5    7.5   36.1   30.1   17.1   12.2    0.0    0.0   49.4    8.4   89.2    5.4
 1959   23.4    0.9   25.2   28.0   16.2    3.1   24.1    0.2    9.1   27.0   32.4   38.5
 1960   71.7   19.6   22.8   24.4    4.4    6.6    0.0   18.5    9.3   12.7   81.9  131.6
 1961   93.5   27.6   77.2    6.8    7.3    1.1    0.0    0.0    0.0   14.3   85.5   44.0
 1962   44.8   43.4   10.6   20.5    6.9    1.8    0.5    0.0   78.7   42.8   89.5  138.7
 1963   66.7   21.4   17.3   10.1   86.3    0.9    9.8    0.2    0.0  143.7   47.1   55.7
 1964   73.4   36.6   18.8   10.8    3.4   32.3    0.0    0.0   12.4   17.9   17.5   50.0
 1965   72.4  136.6   61.6   24.6   17.0    4.2    0.0    2.8    0.0    3.7   23.7   32.4
 1966   37.0   13.6   60.6   25.7   22.5   10.5    0.0    0.9   38.0   51.1   31.1   92.6
 1967   24.9   43.2   15.1   23.9   26.1    4.8   12.7    0.0   25.9  112.0   56.7   61.5
 1968   80.9   52.8   30.7    9.8   48.7   60.0    0.0    3.6    0.2   69.2   91.5   98.4
 1969   54.5   12.6   57.7   16.0    3.2    0.6    0.0    0.0   15.0    0.1   18.3  122.9
 1970   30.1   47.0   26.3    0.9   15.9    3.8    1.5    0.0   14.9   28.1   14.0   57.9
 1971   67.3   69.6   74.9   12.7    1.8    0.0    1.1    1.4    9.6   20.6   24.6   79.7
 1972   70.4   64.0   14.5   92.5   10.4    0.0   12.4   22.8    7.5  147.2    2.7   12.5
 1973   68.9   68.8   74.3    9.8    4.3    0.6   30.4    0.6   44.0   16.2   27.5   52.3
 1974   38.1   78.2   67.3   16.0   32.8   25.1    0.0    3.6   12.6   19.5   38.0   30.7
 1975   28.8   43.4   29.7   17.3   49.2    8.4    6.8   29.6    0.0   22.5   73.0  144.2
 1976   38.8  117.8   30.1   38.4   15.7    2.6    0.1   17.2   13.5  130.4   72.0   21.6
 1977   10.7   11.0   10.0   21.3    1.2    9.8    0.0    0.0   20.4    5.8  153.9  109.6
 1978   58.6   57.7   21.0   32.9    9.6    2.3    0.0    0.0   47.3   88.9   33.9   92.3
 1979   21.3   49.8   14.3    0.7   33.4    0.0    1.6    0.5    1.1  101.7   75.4   36.3
 1980   33.6   12.8   86.0   34.0   12.1   23.7    0.0    2.1    0.4  101.7   29.2   76.7
 1981   85.6   30.9   24.0   36.7    2.5    0.0    1.9    0.4    0.0   23.1   31.8   86.5
 1982   29.4   56.6   48.7   54.0   26.6    0.3    9.8    1.2    0.1   17.9   64.2   76.1
 1983    1.9   77.4   44.3   12.3   24.8    1.4    5.2   14.6    2.5   22.3   73.0   76.6
 1984   39.9   34.3   85.4  116.3    1.4    0.0   23.0    9.8    0.0    0.7   19.9   50.1
 1985   75.4   27.2   84.9   32.0    9.1    0.4    5.9    0.0    1.3   24.2   29.3   39.4
 1986   30.5   61.2   11.5   13.3   19.0   39.7    0.9    0.0    0.0   44.9   27.8   31.6
 1987   15.0   35.6   88.2   95.2    2.7   28.2    0.0   12.8    0.0   69.4  100.7   37.6
 1988   37.5   97.3   67.3   27.4   17.5   23.5    0.0    0.0    9.0    3.1  102.4   83.3
 1989    3.1    3.2   33.2    5.6    3.6    4.3    1.4    0.1    0.7   66.6   11.8   17.0
 1990    4.8   15.8    0.0   17.4    0.8    0.0    0.0   14.8    1.8   21.0   33.6   89.3
 1991   44.0   81.0   57.0   90.0   50.0    0.0    6.0   28.0    0.0   41.0   35.0   87.0
 1992    3.0   33.0   79.0   31.0   36.0   12.0    5.0    0.0    0.0   32.0   55.0   24.0
 1993   15.0   48.0    7.0   39.0   17.0    0.0    0.0    0.0    0.0    0.0  154.0   24.0
 1994  102.0   31.0   37.0   22.0   63.0   22.0   24.0    0.0    0.0  110.0   38.0  109.0
 1995  100.0    4.0   38.0    9.0    6.0    1.0   13.0    8.0    5.0    8.0   76.0   58.0
 1996  104.0   66.0   34.0   21.0   20.0    0.0    0.0    9.0   22.0   40.0   29.0   77.0
 1997   86.0    6.0    8.0   43.0    6.0    5.0    0.0   19.0 -888.8   37.0   57.0  117.0
 1998   18.0   24.0  156.0   20.0   21.0 -888.8    0.0    0.0    5.0   31.0  185.0   29.0
 1999   30.0   18.0  172.0    9.0    2.0    4.0 -999.9    0.0   25.0   32.0   42.0   94.0
 2000   13.0   21.0   10.0   12.0    2.0   16.0    0.0    1.0    2.0    9.0  120.0   23.0
 2001   56.0 -999.9    8.0   59.0    2.0    1.0   14.0    2.0    0.0    0.0  103.0   94.0
 2002   34.0   10.0   49.0   44.0    9.0    0.0 -999.9   52.0  218.0   69.0  175.0  236.0
 2003   77.0   74.0   23.0   39.0   18.0    0.0    0.0    3.0   20.0   39.0   81.0  156.0
 2004  138.0   16.0    7.0   13.0   10.0 -888.8 -999.9    0.0    0.0   44.0   62.0  126.0
 2005   68.0   46.0   23.0    4.0   27.0    5.0   27.0    6.0   57.0    4.0  169.0   14.0
 2006   61.0   51.0   56.0   16.0    0.0    8.0    7.0    0.0   69.0   89.0   18.0   14.0
 2007    1.0   39.0   74.0    7.0   86.0   11.0    0.0    0.0    0.0   82.0   35.0   34.0
 2008   28.0   12.0   35.0   73.0    2.0    7.0    0.0    3.0   42.0   30.0   33.0   63.0
 2009   80.0   45.0   90.0   32.0    4.0    0.0    2.0 -888.8   80.0   74.0   46.0  112.0
 2010   28.0   50.0   10.0    0.0    9.0   12.0    0.0    0.0   38.0   90.0   24.0   26.0
 2011   84.0   95.0   27.0   49.0   46.0   32.0    0.0    0.0    4.0   42.0    1.0   89.0
 2012   30.0   95.0   12.0   32.0   15.0    0.0    0.0 -888.8    8.0    8.0   87.0  130.0
 2013   81.0  190.0   12.0    2.0    6.0    9.0    0.0    0.0    0.0   23.0  121.0   60.0
 2014  113.0   22.0   54.0   32.0    5.0   20.0   26.0    2.0   13.0   36.0   36.0  159.0
 2015   34.0   51.0   94.0    7.0   26.0   12.0    0.0 -888.8   60.0   84.0   41.0    0.0
 2016   23.0   15.0   42.0    0.0    2.0   19.0    0.0    0.0    6.0   43.0   78.0   22.0
 2017   40.0   13.0   70.0    4.0   50.0   57.0    5.0    1.0   24.0    6.0  115.0   27.0
 2018   45.0   69.0    9.0    1.0   49.0   62.0 -999.9    5.0 -999.9 -999.9 -999.9 -999.9
